ID,Season,Team1,Seed_1,WScore_1,LScore_1,TeamSpellingCount_1,Team2,Seed_2,LScore_2,WScore_2,TeamSpellingCount_2,seed_diff
2018_1153_1371,2018,1153,2,77.24137931034483,64.81818181818181,1,1371,8,58.4,77.76190476190476,2,-6
2018_1153_1372,2018,1153,2,77.24137931034483,64.07142857142857,1,1372,14,58.4,72.26666666666667,4,-12
2018_1153_1382,2018,1153,2,77.24137931034483,70.91666666666667,1,1382,11,58.4,80.4,3,-9
2018_1153_1393,2018,1153,2,77.24137931034483,65.42857142857143,1,1393,11,58.4,83.77777777777777,1,-9
2018_1153_1395,2018,1153,2,77.24137931034483,67.4,1,1395,6,58.4,78.83333333333333,3,-4
2018_1153_1397,2018,1153,2,77.24137931034483,66.375,1,1397,3,58.4,81.73333333333333,1,-1
2018_1153_1400,2018,1153,2,77.24137931034483,62.36363636363637,1,1400,10,58.4,76.63636363636364,1,-8
2018_1153_1401,2018,1153,2,77.24137931034483,62.8,1,1401,7,58.4,77.125,3,-5
2018_1153_1403,2018,1153,2,77.24137931034483,64.57142857142857,1,1403,3,58.4,80.11111111111111,2,-1
2018_1153_1411,2018,1153,2,77.24137931034483,70.0,1,1411,16,58.4,76.47826086956522,3,-14
2018_1153_1417,2018,1153,2,77.24137931034483,80.75,1,1417,11,58.4,91.6896551724138,1,-9
2018_1153_1420,2018,1153,2,77.24137931034483,71.08333333333333,1,1420,16,58.4,87.5,5,-14
2018_1153_1422,2018,1153,2,77.24137931034483,64.88888888888889,1,1422,13,58.4,76.04545454545455,6,-11
2018_1153_1437,2018,1153,2,77.24137931034483,65.33333333333333,1,1437,1,58.4,78.87096774193549,1,1
2018_1153_1438,2018,1153,2,77.24137931034483,59.2,1,1438,1,58.4,69.95454545454545,1,1
2018_1153_1439,2018,1153,2,77.24137931034483,72.2,1,1439,8,58.4,82.45454545454545,2,-6
2018_1153_1452,2018,1153,2,77.24137931034483,75.75,1,1452,5,58.4,83.88461538461539,2,-3
2018_1153_1455,2018,1153,2,77.24137931034483,65.5,1,1455,4,58.4,84.17241379310344,6,-2
2018_1153_1460,2018,1153,2,77.24137931034483,68.75,1,1460,14,58.4,80.33333333333333,5,-12
2018_1153_1462,2018,1153,2,77.24137931034483,68.0,1,1462,1,58.4,78.71428571428571,1,1
2018_1155_1158,2018,1155,5,78.82352941176471,63.22222222222222,1,1158,13,70.6,71.41666666666667,7,-8
2018_1155_1166,2018,1155,5,78.82352941176471,72.0,1,1166,8,70.6,85.125,1,-3
2018_1155_1168,2018,1155,5,78.82352941176471,68.0,1,1168,15,70.6,76.46666666666667,6,-10
2018_1155_1172,2018,1155,5,78.82352941176471,69.73333333333333,1,1172,12,70.6,77.41176470588235,1,-7
2018_1155_1181,2018,1155,5,78.82352941176471,72.625,1,1181,2,70.6,83.03703703703704,1,3
2018_1155_1196,2018,1155,5,78.82352941176471,67.75,1,1196,6,70.6,81.79166666666667,1,-1
2018_1155_1199,2018,1155,5,78.82352941176471,72.25,1,1199,9,70.6,85.72,5,-4
2018_1155_1209,2018,1155,5,78.82352941176471,63.916666666666664,1,1209,15,70.6,78.72222222222223,5,-10
2018_1155_1211,2018,1155,5,78.82352941176471,71.0,1,1211,4,70.6,85.0,1,1
2018_1155_1222,2018,1155,5,78.82352941176471,63.0,1,1222,6,70.6,78.71428571428571,1,-1
2018_1155_1233,2018,1155,5,78.82352941176471,75.58333333333333,1,1233,15,70.6,83.13636363636364,1,-10
2018_1155_1242,2018,1155,5,78.82352941176471,84.75,1,1242,1,70.6,82.42857142857143,1,4
2018_1155_1243,2018,1155,5,78.82352941176471,67.46153846153847,1,1243,9,70.6,74.5,5,-4
2018_1155_1246,2018,1155,5,78.82352941176471,76.2,1,1246,5,70.6,87.62068965517241,1,0
2018_1155_1252,2018,1155,5,78.82352941176471,75.23076923076923,1,1252,15,70.6,88.52941176470588,1,-10
2018_1155_1254,2018,1155,5,78.82352941176471,66.33333333333333,1,1254,16,70.6,73.89473684210526,6,-11
2018_1155_1260,2018,1155,5,78.82352941176471,68.0,1,1260,11,70.6,74.9375,5,-6
2018_1155_1267,2018,1155,5,78.82352941176471,80.0,1,1267,13,70.6,90.3157894736842,1,-8
2018_1155_1274,2018,1155,5,78.82352941176471,60.0,1,1274,6,70.6,74.28571428571429,6,-1
2018_1155_1276,2018,1155,5,78.82352941176471,68.81818181818181,1,1276,3,70.6,77.54166666666667,1,2
2018_1155_1277,2018,1155,5,78.82352941176471,64.07142857142857,1,1277,3,70.6,77.36842105263158,5,2
2018_1155_1281,2018,1155,5,78.82352941176471,65.91666666666667,1,1281,8,70.6,78.875,1,-3
2018_1155_1285,2018,1155,5,78.82352941176471,72.3125,1,1285,14,70.6,77.125,1,-9
2018_1155_1293,2018,1155,5,78.82352941176471,73.52941176470588,1,1293,12,70.6,84.78571428571429,5,-7
2018_1155_1300,2018,1155,5,78.82352941176471,65.625,1,1300,16,70.6,76.13636363636364,5,-11
2018_1155_1301,2018,1155,5,78.82352941176471,71.3529411764706,1,1301,9,70.6,84.66666666666667,7,-4
2018_1155_1305,2018,1155,5,78.82352941176471,66.83333333333333,1,1305,7,70.6,82.78571428571429,1,-2
2018_1155_1308,2018,1155,5,78.82352941176471,63.2,1,1308,12,70.6,80.28,5,-7
2018_1155_1314,2018,1155,5,78.82352941176471,70.85714285714286,1,1314,2,70.6,87.96153846153847,3,3
2018_1155_1326,2018,1155,5,78.82352941176471,70.26666666666667,1,1326,5,70.6,75.0,5,0
2018_1155_1328,2018,1155,5,78.82352941176471,67.9,1,1328,10,70.6,82.18181818181819,1,-5
2018_1155_1335,2018,1155,5,78.82352941176471,63.06666666666667,1,1335,16,70.6,75.53846153846153,2,-11
2018_1155_1344,2018,1155,5,78.82352941176471,64.08333333333333,1,1344,10,70.6,73.95,1,-5
2018_1155_1345,2018,1155,5,78.82352941176471,74.28571428571429,1,1345,2,70.6,81.76,1,3
2018_1155_1347,2018,1155,5,78.82352941176471,57.94444444444444,1,1347,16,70.6,72.83333333333333,1,-11
2018_1155_1348,2018,1155,5,78.82352941176471,64.66666666666667,1,1348,7,70.6,76.625,2,-2
2018_1155_1355,2018,1155,5,78.82352941176471,71.625,1,1355,12,70.6,82.5625,5,-7
2018_1155_1361,2018,1155,5,78.82352941176471,62.57142857142857,1,1361,11,70.6,72.38888888888889,6,-6
2018_1155_1371,2018,1155,5,78.82352941176471,64.81818181818181,1,1371,8,70.6,77.76190476190476,2,-3
2018_1155_1372,2018,1155,5,78.82352941176471,64.07142857142857,1,1372,14,70.6,72.26666666666667,4,-9
2018_1155_1382,2018,1155,5,78.82352941176471,70.91666666666667,1,1382,11,70.6,80.4,3,-6
2018_1155_1393,2018,1155,5,78.82352941176471,65.42857142857143,1,1393,11,70.6,83.77777777777777,1,-6
2018_1155_1395,2018,1155,5,78.82352941176471,67.4,1,1395,6,70.6,78.83333333333333,3,-1
2018_1155_1397,2018,1155,5,78.82352941176471,66.375,1,1397,3,70.6,81.73333333333333,1,2
2018_1155_1400,2018,1155,5,78.82352941176471,62.36363636363637,1,1400,10,70.6,76.63636363636364,1,-5
2018_1155_1401,2018,1155,5,78.82352941176471,62.8,1,1401,7,70.6,77.125,3,-2
2018_1155_1403,2018,1155,5,78.82352941176471,64.57142857142857,1,1403,3,70.6,80.11111111111111,2,2
2018_1155_1411,2018,1155,5,78.82352941176471,70.0,1,1411,16,70.6,76.47826086956522,3,-11
2018_1155_1417,2018,1155,5,78.82352941176471,80.75,1,1417,11,70.6,91.6896551724138,1,-6
2018_1155_1420,2018,1155,5,78.82352941176471,71.08333333333333,1,1420,16,70.6,87.5,5,-11
2018_1155_1422,2018,1155,5,78.82352941176471,64.88888888888889,1,1422,13,70.6,76.04545454545455,6,-8
2018_1155_1437,2018,1155,5,78.82352941176471,65.33333333333333,1,1437,1,70.6,78.87096774193549,1,4
2018_1155_1438,2018,1155,5,78.82352941176471,59.2,1,1438,1,70.6,69.95454545454545,1,4
2018_1155_1439,2018,1155,5,78.82352941176471,72.2,1,1439,8,70.6,82.45454545454545,2,-3
2018_1155_1452,2018,1155,5,78.82352941176471,75.75,1,1452,5,70.6,83.88461538461539,2,0
2018_1155_1455,2018,1155,5,78.82352941176471,65.5,1,1455,4,70.6,84.17241379310344,6,1
2018_1155_1460,2018,1155,5,78.82352941176471,68.75,1,1460,14,70.6,80.33333333333333,5,-9
2018_1155_1462,2018,1155,5,78.82352941176471,68.0,1,1462,1,70.6,78.71428571428571,1,4
2018_1158_1166,2018,1158,13,71.41666666666667,72.0,7,1166,8,63.22222222222222,85.125,1,5
2018_1158_1168,2018,1158,13,71.41666666666667,68.0,7,1168,15,63.22222222222222,76.46666666666667,6,-2
2018_1158_1172,2018,1158,13,71.41666666666667,69.73333333333333,7,1172,12,63.22222222222222,77.41176470588235,1,1
2018_1158_1181,2018,1158,13,71.41666666666667,72.625,7,1181,2,63.22222222222222,83.03703703703704,1,11
2018_1158_1196,2018,1158,13,71.41666666666667,67.75,7,1196,6,63.22222222222222,81.79166666666667,1,7
2018_1158_1199,2018,1158,13,71.41666666666667,72.25,7,1199,9,63.22222222222222,85.72,5,4
2018_1158_1209,2018,1158,13,71.41666666666667,63.916666666666664,7,1209,15,63.22222222222222,78.72222222222223,5,-2
2018_1158_1211,2018,1158,13,71.41666666666667,71.0,7,1211,4,63.22222222222222,85.0,1,9
2018_1158_1222,2018,1158,13,71.41666666666667,63.0,7,1222,6,63.22222222222222,78.71428571428571,1,7
2018_1158_1233,2018,1158,13,71.41666666666667,75.58333333333333,7,1233,15,63.22222222222222,83.13636363636364,1,-2
2018_1158_1242,2018,1158,13,71.41666666666667,84.75,7,1242,1,63.22222222222222,82.42857142857143,1,12
2018_1158_1243,2018,1158,13,71.41666666666667,67.46153846153847,7,1243,9,63.22222222222222,74.5,5,4
2018_1158_1246,2018,1158,13,71.41666666666667,76.2,7,1246,5,63.22222222222222,87.62068965517241,1,8
2018_1158_1252,2018,1158,13,71.41666666666667,75.23076923076923,7,1252,15,63.22222222222222,88.52941176470588,1,-2
2018_1158_1254,2018,1158,13,71.41666666666667,66.33333333333333,7,1254,16,63.22222222222222,73.89473684210526,6,-3
2018_1158_1260,2018,1158,13,71.41666666666667,68.0,7,1260,11,63.22222222222222,74.9375,5,2
2018_1158_1267,2018,1158,13,71.41666666666667,80.0,7,1267,13,63.22222222222222,90.3157894736842,1,0
2018_1158_1274,2018,1158,13,71.41666666666667,60.0,7,1274,6,63.22222222222222,74.28571428571429,6,7
2018_1158_1276,2018,1158,13,71.41666666666667,68.81818181818181,7,1276,3,63.22222222222222,77.54166666666667,1,10
2018_1158_1277,2018,1158,13,71.41666666666667,64.07142857142857,7,1277,3,63.22222222222222,77.36842105263158,5,10
2018_1158_1281,2018,1158,13,71.41666666666667,65.91666666666667,7,1281,8,63.22222222222222,78.875,1,5
2018_1158_1285,2018,1158,13,71.41666666666667,72.3125,7,1285,14,63.22222222222222,77.125,1,-1
2018_1158_1293,2018,1158,13,71.41666666666667,73.52941176470588,7,1293,12,63.22222222222222,84.78571428571429,5,1
2018_1158_1300,2018,1158,13,71.41666666666667,65.625,7,1300,16,63.22222222222222,76.13636363636364,5,-3
2018_1158_1301,2018,1158,13,71.41666666666667,71.3529411764706,7,1301,9,63.22222222222222,84.66666666666667,7,4
2018_1158_1305,2018,1158,13,71.41666666666667,66.83333333333333,7,1305,7,63.22222222222222,82.78571428571429,1,6
2018_1158_1308,2018,1158,13,71.41666666666667,63.2,7,1308,12,63.22222222222222,80.28,5,1
2018_1158_1314,2018,1158,13,71.41666666666667,70.85714285714286,7,1314,2,63.22222222222222,87.96153846153847,3,11
2018_1158_1326,2018,1158,13,71.41666666666667,70.26666666666667,7,1326,5,63.22222222222222,75.0,5,8
2018_1158_1328,2018,1158,13,71.41666666666667,67.9,7,1328,10,63.22222222222222,82.18181818181819,1,3
2018_1158_1335,2018,1158,13,71.41666666666667,63.06666666666667,7,1335,16,63.22222222222222,75.53846153846153,2,-3
2018_1158_1344,2018,1158,13,71.41666666666667,64.08333333333333,7,1344,10,63.22222222222222,73.95,1,3
2018_1158_1345,2018,1158,13,71.41666666666667,74.28571428571429,7,1345,2,63.22222222222222,81.76,1,11
2018_1158_1347,2018,1158,13,71.41666666666667,57.94444444444444,7,1347,16,63.22222222222222,72.83333333333333,1,-3
2018_1158_1348,2018,1158,13,71.41666666666667,64.66666666666667,7,1348,7,63.22222222222222,76.625,2,6
2018_1158_1355,2018,1158,13,71.41666666666667,71.625,7,1355,12,63.22222222222222,82.5625,5,1
2018_1158_1361,2018,1158,13,71.41666666666667,62.57142857142857,7,1361,11,63.22222222222222,72.38888888888889,6,2
2018_1158_1371,2018,1158,13,71.41666666666667,64.81818181818181,7,1371,8,63.22222222222222,77.76190476190476,2,5
2018_1158_1372,2018,1158,13,71.41666666666667,64.07142857142857,7,1372,14,63.22222222222222,72.26666666666667,4,-1
2018_1158_1382,2018,1158,13,71.41666666666667,70.91666666666667,7,1382,11,63.22222222222222,80.4,3,2
2018_1158_1393,2018,1158,13,71.41666666666667,65.42857142857143,7,1393,11,63.22222222222222,83.77777777777777,1,2
2018_1158_1395,2018,1158,13,71.41666666666667,67.4,7,1395,6,63.22222222222222,78.83333333333333,3,7
2018_1158_1397,2018,1158,13,71.41666666666667,66.375,7,1397,3,63.22222222222222,81.73333333333333,1,10
2018_1158_1400,2018,1158,13,71.41666666666667,62.36363636363637,7,1400,10,63.22222222222222,76.63636363636364,1,3
2018_1158_1401,2018,1158,13,71.41666666666667,62.8,7,1401,7,63.22222222222222,77.125,3,6
2018_1158_1403,2018,1158,13,71.41666666666667,64.57142857142857,7,1403,3,63.22222222222222,80.11111111111111,2,10
2018_1158_1411,2018,1158,13,71.41666666666667,70.0,7,1411,16,63.22222222222222,76.47826086956522,3,-3
2018_1158_1417,2018,1158,13,71.41666666666667,80.75,7,1417,11,63.22222222222222,91.6896551724138,1,2
2018_1158_1420,2018,1158,13,71.41666666666667,71.08333333333333,7,1420,16,63.22222222222222,87.5,5,-3
2018_1158_1422,2018,1158,13,71.41666666666667,64.88888888888889,7,1422,13,63.22222222222222,76.04545454545455,6,0
2018_1158_1437,2018,1158,13,71.41666666666667,65.33333333333333,7,1437,1,63.22222222222222,78.87096774193549,1,12
2018_1158_1438,2018,1158,13,71.41666666666667,59.2,7,1438,1,63.22222222222222,69.95454545454545,1,12
2018_1158_1439,2018,1158,13,71.41666666666667,72.2,7,1439,8,63.22222222222222,82.45454545454545,2,5
2018_1158_1452,2018,1158,13,71.41666666666667,75.75,7,1452,5,63.22222222222222,83.88461538461539,2,8
2018_1158_1455,2018,1158,13,71.41666666666667,65.5,7,1455,4,63.22222222222222,84.17241379310344,6,9
2018_1158_1460,2018,1158,13,71.41666666666667,68.75,7,1460,14,63.22222222222222,80.33333333333333,5,-1
2018_1158_1462,2018,1158,13,71.41666666666667,68.0,7,1462,1,63.22222222222222,78.71428571428571,1,12
2018_1166_1168,2018,1166,8,85.125,68.0,1,1168,15,72.0,76.46666666666667,6,-7
2018_1166_1172,2018,1166,8,85.125,69.73333333333333,1,1172,12,72.0,77.41176470588235,1,-4
2018_1166_1181,2018,1166,8,85.125,72.625,1,1181,2,72.0,83.03703703703704,1,6
2018_1166_1196,2018,1166,8,85.125,67.75,1,1196,6,72.0,81.79166666666667,1,2
2018_1166_1199,2018,1166,8,85.125,72.25,1,1199,9,72.0,85.72,5,-1
2018_1166_1209,2018,1166,8,85.125,63.916666666666664,1,1209,15,72.0,78.72222222222223,5,-7
2018_1166_1211,2018,1166,8,85.125,71.0,1,1211,4,72.0,85.0,1,4
2018_1166_1222,2018,1166,8,85.125,63.0,1,1222,6,72.0,78.71428571428571,1,2
2018_1166_1233,2018,1166,8,85.125,75.58333333333333,1,1233,15,72.0,83.13636363636364,1,-7
2018_1166_1242,2018,1166,8,85.125,84.75,1,1242,1,72.0,82.42857142857143,1,7
2018_1166_1243,2018,1166,8,85.125,67.46153846153847,1,1243,9,72.0,74.5,5,-1
2018_1166_1246,2018,1166,8,85.125,76.2,1,1246,5,72.0,87.62068965517241,1,3
2018_1166_1252,2018,1166,8,85.125,75.23076923076923,1,1252,15,72.0,88.52941176470588,1,-7
2018_1166_1254,2018,1166,8,85.125,66.33333333333333,1,1254,16,72.0,73.89473684210526,6,-8
2018_1166_1260,2018,1166,8,85.125,68.0,1,1260,11,72.0,74.9375,5,-3
2018_1166_1267,2018,1166,8,85.125,80.0,1,1267,13,72.0,90.3157894736842,1,-5
2018_1166_1274,2018,1166,8,85.125,60.0,1,1274,6,72.0,74.28571428571429,6,2
2018_1166_1276,2018,1166,8,85.125,68.81818181818181,1,1276,3,72.0,77.54166666666667,1,5
2018_1166_1277,2018,1166,8,85.125,64.07142857142857,1,1277,3,72.0,77.36842105263158,5,5
2018_1166_1281,2018,1166,8,85.125,65.91666666666667,1,1281,8,72.0,78.875,1,0
2018_1166_1285,2018,1166,8,85.125,72.3125,1,1285,14,72.0,77.125,1,-6
2018_1166_1293,2018,1166,8,85.125,73.52941176470588,1,1293,12,72.0,84.78571428571429,5,-4
2018_1166_1300,2018,1166,8,85.125,65.625,1,1300,16,72.0,76.13636363636364,5,-8
2018_1166_1301,2018,1166,8,85.125,71.3529411764706,1,1301,9,72.0,84.66666666666667,7,-1
2018_1166_1305,2018,1166,8,85.125,66.83333333333333,1,1305,7,72.0,82.78571428571429,1,1
2018_1166_1308,2018,1166,8,85.125,63.2,1,1308,12,72.0,80.28,5,-4
2018_1166_1314,2018,1166,8,85.125,70.85714285714286,1,1314,2,72.0,87.96153846153847,3,6
2018_1166_1326,2018,1166,8,85.125,70.26666666666667,1,1326,5,72.0,75.0,5,3
2018_1166_1328,2018,1166,8,85.125,67.9,1,1328,10,72.0,82.18181818181819,1,-2
2018_1166_1335,2018,1166,8,85.125,63.06666666666667,1,1335,16,72.0,75.53846153846153,2,-8
2018_1166_1344,2018,1166,8,85.125,64.08333333333333,1,1344,10,72.0,73.95,1,-2
2018_1166_1345,2018,1166,8,85.125,74.28571428571429,1,1345,2,72.0,81.76,1,6
2018_1166_1347,2018,1166,8,85.125,57.94444444444444,1,1347,16,72.0,72.83333333333333,1,-8
2018_1166_1348,2018,1166,8,85.125,64.66666666666667,1,1348,7,72.0,76.625,2,1
2018_1166_1355,2018,1166,8,85.125,71.625,1,1355,12,72.0,82.5625,5,-4
2018_1166_1361,2018,1166,8,85.125,62.57142857142857,1,1361,11,72.0,72.38888888888889,6,-3
2018_1166_1371,2018,1166,8,85.125,64.81818181818181,1,1371,8,72.0,77.76190476190476,2,0
2018_1166_1372,2018,1166,8,85.125,64.07142857142857,1,1372,14,72.0,72.26666666666667,4,-6
2018_1166_1382,2018,1166,8,85.125,70.91666666666667,1,1382,11,72.0,80.4,3,-3
2018_1166_1393,2018,1166,8,85.125,65.42857142857143,1,1393,11,72.0,83.77777777777777,1,-3
2018_1166_1395,2018,1166,8,85.125,67.4,1,1395,6,72.0,78.83333333333333,3,2
2018_1166_1397,2018,1166,8,85.125,66.375,1,1397,3,72.0,81.73333333333333,1,5
2018_1166_1400,2018,1166,8,85.125,62.36363636363637,1,1400,10,72.0,76.63636363636364,1,-2
2018_1166_1401,2018,1166,8,85.125,62.8,1,1401,7,72.0,77.125,3,1
2018_1166_1403,2018,1166,8,85.125,64.57142857142857,1,1403,3,72.0,80.11111111111111,2,5
2018_1166_1411,2018,1166,8,85.125,70.0,1,1411,16,72.0,76.47826086956522,3,-8
2018_1166_1417,2018,1166,8,85.125,80.75,1,1417,11,72.0,91.6896551724138,1,-3
2018_1166_1420,2018,1166,8,85.125,71.08333333333333,1,1420,16,72.0,87.5,5,-8
2018_1166_1422,2018,1166,8,85.125,64.88888888888889,1,1422,13,72.0,76.04545454545455,6,-5
2018_1166_1437,2018,1166,8,85.125,65.33333333333333,1,1437,1,72.0,78.87096774193549,1,7
2018_1166_1438,2018,1166,8,85.125,59.2,1,1438,1,72.0,69.95454545454545,1,7
2018_1166_1439,2018,1166,8,85.125,72.2,1,1439,8,72.0,82.45454545454545,2,0
2018_1166_1452,2018,1166,8,85.125,75.75,1,1452,5,72.0,83.88461538461539,2,3
2018_1166_1455,2018,1166,8,85.125,65.5,1,1455,4,72.0,84.17241379310344,6,4
2018_1166_1460,2018,1166,8,85.125,68.75,1,1460,14,72.0,80.33333333333333,5,-6
2018_1166_1462,2018,1166,8,85.125,68.0,1,1462,1,72.0,78.71428571428571,1,7
2018_1168_1172,2018,1168,15,76.46666666666667,69.73333333333333,6,1172,12,68.0,77.41176470588235,1,3
2018_1168_1181,2018,1168,15,76.46666666666667,72.625,6,1181,2,68.0,83.03703703703704,1,13
2018_1168_1196,2018,1168,15,76.46666666666667,67.75,6,1196,6,68.0,81.79166666666667,1,9
2018_1168_1199,2018,1168,15,76.46666666666667,72.25,6,1199,9,68.0,85.72,5,6
2018_1168_1209,2018,1168,15,76.46666666666667,63.916666666666664,6,1209,15,68.0,78.72222222222223,5,0
2018_1168_1211,2018,1168,15,76.46666666666667,71.0,6,1211,4,68.0,85.0,1,11
2018_1168_1222,2018,1168,15,76.46666666666667,63.0,6,1222,6,68.0,78.71428571428571,1,9
2018_1168_1233,2018,1168,15,76.46666666666667,75.58333333333333,6,1233,15,68.0,83.13636363636364,1,0
2018_1168_1242,2018,1168,15,76.46666666666667,84.75,6,1242,1,68.0,82.42857142857143,1,14
2018_1168_1243,2018,1168,15,76.46666666666667,67.46153846153847,6,1243,9,68.0,74.5,5,6
2018_1168_1246,2018,1168,15,76.46666666666667,76.2,6,1246,5,68.0,87.62068965517241,1,10
2018_1168_1252,2018,1168,15,76.46666666666667,75.23076923076923,6,1252,15,68.0,88.52941176470588,1,0
2018_1168_1254,2018,1168,15,76.46666666666667,66.33333333333333,6,1254,16,68.0,73.89473684210526,6,-1
2018_1168_1260,2018,1168,15,76.46666666666667,68.0,6,1260,11,68.0,74.9375,5,4
2018_1168_1267,2018,1168,15,76.46666666666667,80.0,6,1267,13,68.0,90.3157894736842,1,2
2018_1168_1274,2018,1168,15,76.46666666666667,60.0,6,1274,6,68.0,74.28571428571429,6,9
2018_1168_1276,2018,1168,15,76.46666666666667,68.81818181818181,6,1276,3,68.0,77.54166666666667,1,12
2018_1168_1277,2018,1168,15,76.46666666666667,64.07142857142857,6,1277,3,68.0,77.36842105263158,5,12
2018_1168_1281,2018,1168,15,76.46666666666667,65.91666666666667,6,1281,8,68.0,78.875,1,7
2018_1168_1285,2018,1168,15,76.46666666666667,72.3125,6,1285,14,68.0,77.125,1,1
2018_1168_1293,2018,1168,15,76.46666666666667,73.52941176470588,6,1293,12,68.0,84.78571428571429,5,3
2018_1168_1300,2018,1168,15,76.46666666666667,65.625,6,1300,16,68.0,76.13636363636364,5,-1
2018_1168_1301,2018,1168,15,76.46666666666667,71.3529411764706,6,1301,9,68.0,84.66666666666667,7,6
2018_1168_1305,2018,1168,15,76.46666666666667,66.83333333333333,6,1305,7,68.0,82.78571428571429,1,8
2018_1168_1308,2018,1168,15,76.46666666666667,63.2,6,1308,12,68.0,80.28,5,3
2018_1168_1314,2018,1168,15,76.46666666666667,70.85714285714286,6,1314,2,68.0,87.96153846153847,3,13
2018_1168_1326,2018,1168,15,76.46666666666667,70.26666666666667,6,1326,5,68.0,75.0,5,10
2018_1168_1328,2018,1168,15,76.46666666666667,67.9,6,1328,10,68.0,82.18181818181819,1,5
2018_1168_1335,2018,1168,15,76.46666666666667,63.06666666666667,6,1335,16,68.0,75.53846153846153,2,-1
2018_1168_1344,2018,1168,15,76.46666666666667,64.08333333333333,6,1344,10,68.0,73.95,1,5
2018_1168_1345,2018,1168,15,76.46666666666667,74.28571428571429,6,1345,2,68.0,81.76,1,13
2018_1168_1347,2018,1168,15,76.46666666666667,57.94444444444444,6,1347,16,68.0,72.83333333333333,1,-1
2018_1168_1348,2018,1168,15,76.46666666666667,64.66666666666667,6,1348,7,68.0,76.625,2,8
2018_1168_1355,2018,1168,15,76.46666666666667,71.625,6,1355,12,68.0,82.5625,5,3
2018_1168_1361,2018,1168,15,76.46666666666667,62.57142857142857,6,1361,11,68.0,72.38888888888889,6,4
2018_1168_1371,2018,1168,15,76.46666666666667,64.81818181818181,6,1371,8,68.0,77.76190476190476,2,7
2018_1168_1372,2018,1168,15,76.46666666666667,64.07142857142857,6,1372,14,68.0,72.26666666666667,4,1
2018_1168_1382,2018,1168,15,76.46666666666667,70.91666666666667,6,1382,11,68.0,80.4,3,4
2018_1168_1393,2018,1168,15,76.46666666666667,65.42857142857143,6,1393,11,68.0,83.77777777777777,1,4
2018_1168_1395,2018,1168,15,76.46666666666667,67.4,6,1395,6,68.0,78.83333333333333,3,9
2018_1168_1397,2018,1168,15,76.46666666666667,66.375,6,1397,3,68.0,81.73333333333333,1,12
2018_1168_1400,2018,1168,15,76.46666666666667,62.36363636363637,6,1400,10,68.0,76.63636363636364,1,5
2018_1168_1401,2018,1168,15,76.46666666666667,62.8,6,1401,7,68.0,77.125,3,8
2018_1168_1403,2018,1168,15,76.46666666666667,64.57142857142857,6,1403,3,68.0,80.11111111111111,2,12
2018_1168_1411,2018,1168,15,76.46666666666667,70.0,6,1411,16,68.0,76.47826086956522,3,-1
2018_1168_1417,2018,1168,15,76.46666666666667,80.75,6,1417,11,68.0,91.6896551724138,1,4
2018_1168_1420,2018,1168,15,76.46666666666667,71.08333333333333,6,1420,16,68.0,87.5,5,-1
2018_1168_1422,2018,1168,15,76.46666666666667,64.88888888888889,6,1422,13,68.0,76.04545454545455,6,2
2018_1168_1437,2018,1168,15,76.46666666666667,65.33333333333333,6,1437,1,68.0,78.87096774193549,1,14
2018_1168_1438,2018,1168,15,76.46666666666667,59.2,6,1438,1,68.0,69.95454545454545,1,14
2018_1168_1439,2018,1168,15,76.46666666666667,72.2,6,1439,8,68.0,82.45454545454545,2,7
2018_1168_1452,2018,1168,15,76.46666666666667,75.75,6,1452,5,68.0,83.88461538461539,2,10
2018_1168_1455,2018,1168,15,76.46666666666667,65.5,6,1455,4,68.0,84.17241379310344,6,11
2018_1168_1460,2018,1168,15,76.46666666666667,68.75,6,1460,14,68.0,80.33333333333333,5,1
2018_1168_1462,2018,1168,15,76.46666666666667,68.0,6,1462,1,68.0,78.71428571428571,1,14
2018_1172_1181,2018,1172,12,77.41176470588235,72.625,1,1181,2,69.73333333333333,83.03703703703704,1,10
2018_1172_1196,2018,1172,12,77.41176470588235,67.75,1,1196,6,69.73333333333333,81.79166666666667,1,6
2018_1172_1199,2018,1172,12,77.41176470588235,72.25,1,1199,9,69.73333333333333,85.72,5,3
2018_1172_1209,2018,1172,12,77.41176470588235,63.916666666666664,1,1209,15,69.73333333333333,78.72222222222223,5,-3
2018_1172_1211,2018,1172,12,77.41176470588235,71.0,1,1211,4,69.73333333333333,85.0,1,8
2018_1172_1222,2018,1172,12,77.41176470588235,63.0,1,1222,6,69.73333333333333,78.71428571428571,1,6
2018_1172_1233,2018,1172,12,77.41176470588235,75.58333333333333,1,1233,15,69.73333333333333,83.13636363636364,1,-3
2018_1172_1242,2018,1172,12,77.41176470588235,84.75,1,1242,1,69.73333333333333,82.42857142857143,1,11
2018_1172_1243,2018,1172,12,77.41176470588235,67.46153846153847,1,1243,9,69.73333333333333,74.5,5,3
2018_1172_1246,2018,1172,12,77.41176470588235,76.2,1,1246,5,69.73333333333333,87.62068965517241,1,7
2018_1172_1252,2018,1172,12,77.41176470588235,75.23076923076923,1,1252,15,69.73333333333333,88.52941176470588,1,-3
2018_1172_1254,2018,1172,12,77.41176470588235,66.33333333333333,1,1254,16,69.73333333333333,73.89473684210526,6,-4
2018_1172_1260,2018,1172,12,77.41176470588235,68.0,1,1260,11,69.73333333333333,74.9375,5,1
